photo_id,observation_uuid,species,slug,taxon_id,category,lat,lon,source,sha256,created_at,blur_score
681135616,29969526-da41-4e68-9ed2-2492a151a1df,Camponotus chromaiodes,camponotus-chromaiodes,62780,known_holdout,40.3829416667,-87.0838083333,inat_api_calibration,efe175f371013ed7cc5a72ed4d2594082fcf282ba05b28a41d5a20a1fca98543,2026-06-17T17:35:13-04:00,177.34394342884758
681164925,4cf68e59-1ccc-4684-ad57-fb09e5c7cb85,Camponotus chromaiodes,camponotus-chromaiodes,62780,known_holdout,39.9744533333,-77.5860283333,inat_api_calibration,73bad051a2f6b211e2d5b52fae448e7673cf4a2d84b0794842c1742842a8a6af,2026-06-17T18:02:38-04:00,5038.638072369424
681194058,24be5d9b-fbaa-42f4-93d7-49fb15ae2778,Camponotus chromaiodes,camponotus-chromaiodes,62780,known_holdout,40.4820992297,-75.038717218,inat_api_calibration,f8bc0b33541a2e21ded798b8294f146e3888c3d9992a24af41c5f5808b332b9d,2026-06-17T19:14:33-04:00,192.1824338417899
681217665,cde0e453-1563-4d74-9438-8cc31e3015ca,Camponotus chromaiodes,camponotus-chromaiodes,62780,known_holdout,40.90992,-72.8651883333,inat_api_calibration,d8424124cfa0a35514d6a7a4d83891b3f52a7dc654ed2ab9286ecbbb688b9ee5,2026-06-17T19:55:56-04:00,629.1057004071887
681229252,322f3eca-c18d-4a63-b5a7-732ecfa821fe,Camponotus chromaiodes,camponotus-chromaiodes,62780,known_holdout,38.935955,-84.4664166667,inat_api_calibration,25e22b6261721c42668701125fc8c5ebef92a21687b8a5e48df8032086ea6671,2026-06-17T20:20:55-04:00,520.8461889703168
680923634,94660e39-5705-4ecf-a301-cc90630bbe99,Camponotus pennsylvanicus,camponotus-pennsylvanicus,129902,known_holdout,44.4355483913,-75.8928262161,inat_api_calibration,02d95da97b5139b2d843daf885058eb7bda194ecdae45a0c746fc31ba90801e8,2026-06-17T10:53:50-04:00,1728.7986216962445
680910375,e1969876-943e-4619-97f7-21ae31dce43b,Camponotus pennsylvanicus,camponotus-pennsylvanicus,129902,known_holdout,40.4615124245,-91.3609497733,inat_api_calibration,d493f6f13ea9b9eb23c4f49982b6ec25893ba76e536fb5d38a60161a82bfcac9,2026-06-17T10:05:29-05:00,195.07821068409163
680935372,76e6c0c1-eeea-4e4e-afac-8b31fb6a33ec,Camponotus pennsylvanicus,camponotus-pennsylvanicus,129902,known_holdout,39.2625777558,-79.398785025,inat_api_calibration,20bd8a92510a37c934cf5f06811b42ae672f4651b2df6d8e94e47945666634cc,2026-06-17T11:22:08-04:00,370.84864510694484
680960887,69fd722f-d1bb-4c53-bfe6-c299f88f1710,Camponotus pennsylvanicus,camponotus-pennsylvanicus,129902,known_holdout,42.9818227402,-88.1923992709,inat_api_calibration,fb1d963ddde22f5804286b95a32483e7049f741f78fa8c8db61bce6f84e32657,2026-06-17T11:16:23-05:00,289.9559562958847
680984826,84a0fdb5-5a6e-4663-99ef-d4520f0af6bd,Camponotus pennsylvanicus,camponotus-pennsylvanicus,129902,known_holdout,32.65866913,-85.4827086306,inat_api_calibration,7ebcfcb469e87aede9dbb5480bac0b2f3ca784e3091ea7a1190b5f111fb78132,2026-06-17T11:43:07-05:00,5911.963138392602
680986124,5d40d07b-548a-4087-9626-ef514c33ed92,Camponotus pennsylvanicus,camponotus-pennsylvanicus,129902,known_holdout,44.3119083333,-78.311255,inat_api_calibration,94c666469120e08c99e98145cba94b11d668bc0f95eb95c15a637f65c7422fa0,2026-06-17T12:44:53-04:00,1184.725685205601
698640454,e23bfb06-a11f-49ec-95e3-97ecc503a280,Cephalotes atratus,cephalotes-atratus,366960,known_holdout,-0.2752386826,-63.1047401638,inat_api_calibration,930beca6f5c5aa26305ef8660853189186117a9bc05000bcdebfd24d92fc541c,2026-07-15T18:58:25-04:00,435.8079071476351
698734046,dde9133f-5831-4617-8a5c-a12fe269a1ac,Cephalotes atratus,cephalotes-atratus,366960,known_holdout,9.130806,-79.726593,inat_api_calibration,de24740b82619527fa304d265bbf98c5483707343ec676bff02359b1562e1d57,2026-07-15T20:02:21-05:00,400.9940975390858
699083799,ad29a90b-2ee0-43e2-af5a-dc384acd04a7,Cephalotes atratus,cephalotes-atratus,366960,known_holdout,-2.6014597555,-60.0403154793,inat_api_calibration,7b6ffb4c7722caef9ca1dea9681f34eb95bb927615b996308a009613019c73f9,2026-07-16T13:20:00-04:00,729.0657011721208
699230891,5bfa5dcf-d82e-45c7-861c-e11907a14e68,Cephalotes atratus,cephalotes-atratus,366960,known_holdout,-25.5164846598,-54.5854029804,inat_api_calibration,600433f7b6ff81268c3d09b1f350cdccb6a6cfd11efc64309fe8a3bea34804b6,2026-07-16T18:40:10-03:00,396.229556085492
699872516,ccb83dfd-3138-4427-a9dd-bee1329c7a4d,Cephalotes atratus,cephalotes-atratus,366960,known_holdout,-3.930575,-70.1758583333,inat_api_calibration,3f79d105b014fe9992d63fa6ea8adf1074699f80fba82d61bcfa67f8d153d55c,2026-07-17T19:35:59-05:00,1120.0781822230815
700574910,cf07842d-1d88-4dcc-9bd8-14324a316b90,Cephalotes atratus,cephalotes-atratus,366960,known_holdout,2.4740966667,-73.73713,inat_api_calibration,d1b8244e897fc15d3c1aba9df6012a2c475698dd27e459cf57e232d2c7a158c7,2026-07-18T21:44:20-05:00,631.2968315766036
685403536,bc03eae7-9442-43e8-8acc-9a610b073871,Colobopsis truncata,colobopsis-truncata,503397,known_holdout,48.230574471,16.3274840226,inat_api_calibration,3fea48587db2a0b498e710787a960104c5428b80fbeed0941b161bd500907410,2026-06-24T19:04:46+02:00,81.83562989669696
685602126,40d27da2-c0d5-4188-80da-716ffe826839,Colobopsis truncata,colobopsis-truncata,503397,known_holdout,47.332351,5.041373,inat_api_calibration,a066b9615ae44b35a21f25611f8320a0b417c947b7b8244d8e2a1c781c0f511b,2026-06-25T00:52:53+02:00,140.43215725860273
685653650,eed685b7-d09d-4060-aa9e-4dc9ffcc4eb2,Colobopsis truncata,colobopsis-truncata,503397,known_holdout,45.6262645096,5.3127090633,inat_api_calibration,d6c557c84c4653d78644d5f928a2186501180191e3e6a919e12f275c80d1aae1,2026-06-25T02:44:16+02:00,170.4820284192686
685808342,d1e0c6aa-dae4-4854-bb84-56cdf7928e4d,Colobopsis truncata,colobopsis-truncata,503397,known_holdout,43.7275047222,10.6186132222,inat_api_calibration,4e2428ce01257031b991a3504b63a667534fc98c333ce5c1df9089de40a0f636,2026-06-25T10:30:41+02:00,82.50476098354001
686154317,c431173b-6860-4ffc-bfbf-93b8b8e3beec,Colobopsis truncata,colobopsis-truncata,503397,known_holdout,47.50698,19.1640916667,inat_api_calibration,b60b5627025d333f13901cc36e14d1e611a7410a83471e3d4f7105136cf73f29,2026-06-25T23:15:02+02:00,302.9139776158606
686171959,1043a39f-023b-44d2-b01e-b5c53d432e0a,Colobopsis truncata,colobopsis-truncata,503397,known_holdout,44.9509197352,5.0066113472,inat_api_calibration,9dccac1714ec2c2dd54b4d2726bceb0207d446eb681285246aaaf8de8e07d844,2026-06-25T23:48:27+02:00,107.53769423788046
720731187,51b441fc-8e51-4b05-87a8-c80a025710d8,Crematogaster peringueyi,crematogaster-peringueyi,426236,known_holdout,-34.0356750278,21.8271999167,inat_api_calibration,4e05e06002f43c89d8675117a08712829741ee66264761bf66e7da9bf9e099a7,2026-08-21T18:05:10+02:00,1760.0764459769348
682840307,5f94d442-1374-4228-8956-de1ef2d4a3b1,Crematogaster scutellaris,crematogaster-scutellaris,342899,known_holdout,40.0545353,15.4905693,inat_api_calibration,f7e4fc3a9101763c38e7894b2ce820926eea9f7f265a2a2faa07e167a22e4bba,2026-06-20T19:27:36+02:00,82.35770329968686
682874513,923bea47-5b59-4af3-b731-ff6983aa3fcc,Crematogaster scutellaris,crematogaster-scutellaris,342899,known_holdout,42.0096473694,12.3654212952,inat_api_calibration,5405d9364b8d2ff4f6921849922d4d370fbd93d9b5bf7f3b7c4d4df4551a4e9c,2026-06-20T20:19:24+02:00,553.4222026996308
682898550,2404370d-54f0-4997-babc-942eba0fce29,Crematogaster scutellaris,crematogaster-scutellaris,342899,known_holdout,39.4098091125,3.0209851265,inat_api_calibration,1c660525a40dba50445245067a81e491808d11761c4da3f3a736e05a674b0e15,2026-06-20T20:56:10+02:00,1513.644212036065
682920185,737b2340-1c9c-416e-99cc-bb8a41e2a9c9,Crematogaster scutellaris,crematogaster-scutellaris,342899,known_holdout,43.5106383333,16.434345,inat_api_calibration,101da51b4d4a13962f256718d53f9887a5e0c37410539f4406869fbfa34d5528,2026-06-20T21:29:03+02:00,253.7170655090054
682952834,6c7e2ee4-eab8-450b-aa2e-42ca8a8bf9ae,Crematogaster scutellaris,crematogaster-scutellaris,342899,known_holdout,37.1035777778,-8.2558833333,inat_api_calibration,de44bc7b43cb9e4aef224b7e4fe785845895139052b3dba22e486aa5f240258a,2026-06-20T21:24:38+01:00,29.56691537986446
682963332,df50c025-239f-4356-942c-a1b854173929,Crematogaster scutellaris,crematogaster-scutellaris,342899,known_holdout,42.5617116802,-0.5926574484,inat_api_calibration,5d436ab15753b54ea4e3cfb8ace905856e3a21296fefed0ca48c43ee33ef121b,2026-06-20T22:51:02+02:00,2940.6093040368646
707736032,f4b666b2-4ac5-4c97-8b34-c5f93e988352,Dolichoderus bispinosus,dolichoderus-bispinosus,300626,known_holdout,10.7252229524,-61.3734466755,inat_api_calibration,f2a679293a4a3aaaa5c5a5bb81533fbd49a12a7b0861b107b879018c912b16b8,2026-07-30T07:42:08-04:00,903.5029770329542
708167040,7d815da1-3b1a-458a-9afb-37ce61fbffe0,Dolichoderus bispinosus,dolichoderus-bispinosus,300626,known_holdout,-25.67974136,-54.4515312463,inat_api_calibration,e27ef231db34f2914d4f3f8dd4a5159d6ead53757736c33df8f4426e69ae6960,2026-07-30T23:21:51-03:00,2115.151290939123
708176216,b4c9a7d1-b928-4442-ac22-a84488c6504d,Dolichoderus bispinosus,dolichoderus-bispinosus,300626,known_holdout,17.189877,-88.49765,inat_api_calibration,e67c6925d606e25bb594c1697996a52ce8c312890fde3ebf72432331d3414a6d,2026-07-30T20:50:11-06:00,1668.7490634134806
708330480,6c7ac517-ad66-4138-b9dd-6ffeed82fefa,Dolichoderus bispinosus,dolichoderus-bispinosus,300626,known_holdout,-6.062975,-50.0587528333,inat_api_calibration,5350f11e1799113e03384ec6a3f0f6c0c51e59f616fcf6632bbd241914358d44,2026-07-31T09:13:51-03:00,404.5893083184563
708366238,2104cae2-9f9f-421d-9281-e29b110c4ec6,Dolichoderus bispinosus,dolichoderus-bispinosus,300626,known_holdout,-3.1450416667,-52.0828166667,inat_api_calibration,df56a392c293ae5c6d474781e925b16efce08f3d587f95965d2864c889e9bc7b,2026-07-31T10:37:08-03:00,3202.245568476083
708432901,fe1db9e8-f558-4fbc-bee8-47a9673dd42e,Dolichoderus bispinosus,dolichoderus-bispinosus,300626,known_holdout,10.8394867787,-85.6185618696,inat_api_calibration,097aa81a35cdaa99d76284d0659b4a586ebe92f9a55021a5cf042efa8e29b4a8,2026-07-31T09:47:55-06:00,240.92152493432178
683614808,f91c760f-288a-463d-8270-f0d423131ee8,Dolichoderus quadripunctatus,dolichoderus-quadripunctatus,343264,known_holdout,49.3692797406,8.2663694327,inat_api_calibration,2c5a4fbf807dcf80e55e781b7da91fc3d235dfed20d0cb948237e4f3e97def4a,2026-06-21T21:00:44+02:00,873.9811430546989
683630922,b308836f-f0ee-4fb4-b44d-6bc6c1e86a65,Dolichoderus quadripunctatus,dolichoderus-quadripunctatus,343264,known_holdout,54.64186729,21.8463711,inat_api_calibration,8732e6f6621ad71b128d49bb1427342bf8859d5431f2c6bee81ecf958a2a67fe,2026-06-21T21:24:20+02:00,345.99164572523347
683961073,46fd9c12-03c1-4dd1-8955-4ce3a5f50faf,Dolichoderus quadripunctatus,dolichoderus-quadripunctatus,343264,known_holdout,50.3165883333,31.7403,inat_api_calibration,7d4a7d88f93209db4c216dad2c0dd6d5d9972d0763a4825ffa8cb227fd4fe70c,2026-06-22T09:13:20+03:00,86.60391675243447
684022229,a35385e3-cb1b-45ee-a21f-47d8c5eb6c44,Dolichoderus quadripunctatus,dolichoderus-quadripunctatus,343264,known_holdout,48.224778819,11.5066072882,inat_api_calibration,77170b7b28059591b42ca7bae848c38bd7fdd865739e8b4f1abdc8058d1d44a1,2026-06-22T11:45:31+02:00,105.6277577111351
684036227,45c64e4b-1431-4579-9511-0c8e15b4a1d9,Dolichoderus quadripunctatus,dolichoderus-quadripunctatus,343264,known_holdout,49.1908714251,14.7019094601,inat_api_calibration,09013e2d3c00c42f39025234c22e9874d70df483dd414cd8c270ea558e1fe882,2026-06-22T12:32:26+02:00,61.152725526333334
684066975,2ed96cfc-e25c-4e4c-abfc-2198b43727ee,Dolichoderus quadripunctatus,dolichoderus-quadripunctatus,343264,known_holdout,48.1894380698,16.2733129681,inat_api_calibration,17f1250f46a0951582e682116ccf62a88329f3c9bc64d045dca8781a7194c5d0,2026-06-22T14:13:19+02:00,35.059281983737634
688879827,d436070d-157e-472e-a51b-e3097cbe9bfb,Dolichoderus thoracicus,dolichoderus-thoracicus,626764,known_holdout,24.2068101155,120.5939016491,inat_api_calibration,8ac33956429a2cfe30c72b4e4288a74a91ca58e593a96fbd98c940541aa20fd4,2026-06-30T12:00:33+08:00,183.44812229198942
688993755,9930a21e-1c9f-4d69-b455-97da08bcc807,Dolichoderus thoracicus,dolichoderus-thoracicus,626764,known_holdout,13.1609959458,123.7296793551,inat_api_calibration,b2abd892f5bbd9d1c8fc5a97c793d0734da50f858d98e834c9cd03b9248ceec6,2026-06-30T18:56:15+08:00,180.07993987152082
688994483,4c5ffaed-a430-4691-8064-624188e1e8ce,Dolichoderus thoracicus,dolichoderus-thoracicus,626764,known_holdout,13.1608856395,123.7297725643,inat_api_calibration,94414e2717f533a4849c57f7d4bb8467c834d91d5a17a353c8deb60193acf7a0,2026-06-30T18:58:28+08:00,623.5634445391522
688995339,bb679868-9c9e-457e-a269-b6c24305f389,Dolichoderus thoracicus,dolichoderus-thoracicus,626764,known_holdout,13.1609002924,123.7297212899,inat_api_calibration,8430f5fea5b854af1594929dd6c77e9cae19d9b84f3da630822987b5696eb63a,2026-06-30T19:01:45+08:00,334.0361556668441
689429403,54b528cf-b1f4-46d7-995b-0dd3386019d9,Dolichoderus thoracicus,dolichoderus-thoracicus,626764,known_holdout,14.5528769919,121.1257059127,inat_api_calibration,562590048b44f213efeb2f7bd546b553a99d0d065583e613ff4ce96988e295b1,2026-07-01T10:43:48+08:00,379.37118398749834
689484095,a3b0833e-aa31-433d-b1ec-34ee4e2f0517,Dolichoderus thoracicus,dolichoderus-thoracicus,626764,known_holdout,23.8523163956,120.9030239055,inat_api_calibration,4ccceb807c690cbe88f3d0cd65abcab4070af3d6b31da4d38661223e12f9092e,2026-07-01T13:33:20+08:00,102.1270901784432
685623920,c0c777eb-0cb9-472d-b8d9-b7f5647c976d,Dorymyrmex bureni,dorymyrmex-bureni,319444,known_holdout,33.7213583333,-78.8497166667,inat_api_calibration,f798f07629cb17d80b36b284c80c46f70baf89fe0d6c89331f359e0cc5edfa78,2026-06-24T19:38:16-04:00,3108.1105284600567
685674118,4351f362-e2d6-438a-a7f1-ebdee15004e8,Dorymyrmex bureni,dorymyrmex-bureni,319444,known_holdout,38.9708116667,-74.8322133333,inat_api_calibration,f78d0d26e48d52479f68947ce3e1a112b14fa3b2257318dda483d31c311a4044,2026-06-24T21:31:16-04:00,2134.5255327405775
686539678,a5a20ffd-86f6-43d9-9299-fc1e95e610c7,Dorymyrmex bureni,dorymyrmex-bureni,319444,known_holdout,32.7759033333,-80.2477116667,inat_api_calibration,3a32e647aba68529f5f4cdf58765e6e52e7447bc715e64dbd936b9b2e5ad8d5c,2026-06-24T22:32:42-04:00,673.0954829504717
686170824,a006001c-58fb-479b-a2d1-ff6216c2109e,Dorymyrmex bureni,dorymyrmex-bureni,319444,known_holdout,28.6214971179,-81.2792718865,inat_api_calibration,4a55f14a34989c2770bafd767c5ee8f7407a0aad6eeb0770f2b00aeb64f295d7,2026-06-25T17:46:24-04:00,10535.359650928094
686146768,0317691a-1895-4f0a-ba70-020bc3f798a1,Dorymyrmex bureni,dorymyrmex-bureni,319444,known_holdout,36.9041083333,-76.1047416667,inat_api_calibration,3d17e012be590e054eac94788d02b0995993f689345939a487c1feaa00b4f952,2026-06-25T18:31:24-04:00,1440.4985371724824
686146998,91584052-99dd-4620-bdcc-4b89699939df,Dorymyrmex bureni,dorymyrmex-bureni,319444,known_holdout,36.9039805556,-76.1042722222,inat_api_calibration,143e70905fd981517bb8f9db4424b47604a9b5a7fc2422ebf51a3de2b29098ae,2026-06-25T18:31:25-04:00,1654.1834610876772
697479525,3094dbf0-ee57-4732-8a7d-df4f6c23b8f5,Eciton burchellii,eciton-burchellii,126838,known_holdout,10.3829466667,-84.6172033333,inat_api_calibration,556dee422e7070a25fcceda15356ad4d25d29574a2bfea83ce4e1ebca4fc99c1,2026-07-13T17:00:19-06:00,853.01667228326
697611933,a8c0cdee-e34a-4431-85ba-eabda2c7f2ca,Eciton burchellii,eciton-burchellii,126838,known_holdout,16.8449616667,-93.203075,inat_api_calibration,ac4b52bc85144809f274f6e544ad87465f9448063378d7b515c698000c1810a9,2026-07-13T22:00:11-06:00,93.40159952241004
698782266,7ce93179-a93c-4d52-b8a9-e6c363676656,Eciton burchellii,eciton-burchellii,126838,known_holdout,9.13068,-79.716156,inat_api_calibration,f16ba71abbd9981f446695a8cc713efba319394975c437ed7c1fd0c0eb39b454,2026-07-15T22:01:00-05:00,1144.8436919955227
699033450,0408d33a-6524-4e17-b50f-61d2c813e955,Eciton burchellii,eciton-burchellii,126838,known_holdout,10.43175,-84.0043611117,inat_api_calibration,ad2850f31bf60ebbf3b05d351a2111d2430a146035058f87582d944742af01fc,2026-07-16T09:30:22-06:00,1851.7879231971385
699033492,fdf29d76-3b60-4a49-9c49-60bb9c23b948,Eciton burchellii,eciton-burchellii,126838,known_holdout,10.43175,-84.0043611117,inat_api_calibration,61efa3077f62bc8ed1945947eba372bcfd1f246c047b46f18f1612bea662c34a,2026-07-16T09:30:23-06:00,2610.189738123548
